SELECTED_GENE;EVALUATED_GENE;CORRELATION;PVALUE;is_on_pathway
GART;PIGM;-0,098718222;0,002293368;0
GART;CHMP4B;-0,098699888;0,002297717;0
GART;GATA3;0,098699674;0,002297768;0
GART;TCEA1;0,098690474;0,002299953;0
GART;GLA;-0,098683188;0,002301684;0
GART;OR52K2;0,09866694;0,002305551;0
GART;ANKRD40;-0,098654611;0,002308488;0
GART;SLFN14;0,098652976;0,002308878;0
GART;MPP2;-0,098651395;0,002309255;0
GART;MGRN1;-0,09862174;0,002316338;0
GART;IL1RL2;-0,098618268;0,002317168;0
GART;METTL15;-0,098585965;0,002324908;0
GART;NMUR1;-0,098564149;0,002330148;0
GART;YLPM1;0,098560772;0,002330961;0
GART;KIF1A;-0,098556201;0,00233206;0
GART;CIAO1;0,098543423;0,002335137;0
GART;H4C1;-0,098541505;0,002335599;0
GART;MRPL19;0,098536298;0,002336854;0
GART;BHLHE22;0,098529689;0,002338448;0
GART;TOMM70;0,098519678;0,002340865;0
GART;CFAP70;-0,098517253;0,00234145;0
GART;SULT1C3;-0,098515412;0,002341895;0
GART;LRRC49;0,098511145;0,002342926;0
GART;GPR34;-0,098504887;0,002344439;0
GART;PYGL;-0,098494484;0,002346955;0
GART;KCNA7;0,09848067;0,002350301;0
GART;ZNF284;0,09848036;0,002350376;0
GART;DCLRE1B;-0,09846995;0,002352901;0
GART;ID4;-0,098462258;0,002354767;0
GART;MRPL9;0,098436642;0,002360994;0
GART;AKAP8L;0,098436399;0,002361053;0
GART;SLC18A1;0,098423735;0,002364137;0
GART;ASAP2;0,098411121;0,002367213;0
GART;ARMC1;0,098395465;0,002371035;0
GART;MBIP;0,098392134;0,002371849;0
GART;ABCB6;-0,098377709;0,002375377;0
GART;SP7;-0,098347813;0,002382703;0
GART;SLC22A6;-0,098334203;0,002386045;0
GART;RPP25;0,098310163;0,002391959;0
GART;NSD3;0,098286323;0,002397837;0
GART;EWSR1;-0,098277696;0,002399968;0
GART;FAM167B;-0,098274714;0,002400705;0
GART;CCDC153;0,098259965;0,002404352;0
GART;GABBR1;-0,098259202;0,00240454;0
GART;ZNF331;0,098258123;0,002404808;0
GART;SUMF1;0,098256654;0,002405171;0
GART;ARPC1B;0,098218939;0,002414523;0
GART;ROPN1L;-0,098205209;0,002417936;0
GART;PACSIN2;0,098186296;0,002422644;0
GART;PPP1R21;0,098180885;0,002423993;0
GART;VN1R4;0,0981717;0,002426284;0
GART;USP28;0,098157563;0,002429814;0
GART;TMEM259;0,098149726;0,002431772;0
GART;SNF8;0,098136741;0,002435021;0
GART;PPP2R5E;-0,098135141;0,002435421;0
GART;CCL8;0,098125241;0,002437901;0
GART;WDPCP;-0,098120803;0,002439014;0
GART;C17orf80;-0,098092651;0,002446081;0
GART;CAMK2D;-0,098082888;0,002448536;0
GART;DIP2A;0,098078147;0,00244973;0
GART;ZBTB3;-0,098019673;0,002464489;0
GART;RAB34;0,098015012;0,002465669;0
GART;LEFTY2;0,098002756;0,002468774;0
GART;PKNOX1;0,097979001;0,002474803;0
GART;ILF3;0,097975628;0,00247566;0
GART;TUBA8;-0,097967042;0,002477843;0
GART;MED28;-0,097961421;0,002479273;0
GART;SETDB2;-0,097930854;0,002487063;0
GART;MPDZ;0,097928243;0,002487729;0
GART;C12orf57;0,097922402;0,002489221;0
GART;LAMA2;-0,097899079;0,002495185;0
GART;GFAP;-0,09789623;0,002495914;0
GART;BRWD3;-0,097895425;0,00249612;0
GART;EOMES;-0,097883573;0,002499157;0
GART;PSMB11;-0,097838559;0,00251072;0
GART;G6PC2;-0,097835472;0,002511515;0
GART;AGRN;-0,097833083;0,002512131;0
GART;AVPR1A;-0,097815466;0,002516672;0
GART;PTOV1;0,097802815;0,002519938;0
GART;GNG11;-0,097802226;0,00252009;0
GART;MAD1L1;0,097801701;0,002520225;0
GART;BIRC7;0,097785444;0,002524428;0
GART;CENPQ;0,097780278;0,002525765;0
GART;OR5D18;-0,097772004;0,002527907;0
GART;FBXL7;-0,097770892;0,002528195;0
GART;LRP8;0,097770181;0,00252838;0
GART;SMTN;-0,097685592;0,002550383;0
GART;PRKCI;-0,097682149;0,002551282;0
GART;SLC36A3;-0,097653904;0,00255867;0
GART;SHKBP1;0,097613137;0,002569368;0
GART;UBLCP1;0,097612081;0,002569646;0
GART;NDUFAF2;-0,097612052;0,002569654;0
GART;CMTR1;0,097564987;0,002582056;0
GART;MANSC1;-0,097552307;0,002585407;0
GART;LRRC55;-0,097550813;0,002585802;0
GART;GPR149;-0,097546094;0,00258705;0
GART;KRTAP19-5;0,097518455;0,002594372;0
GART;ZBTB7A;0,097507857;0,002597185;0
GART;MMEL1;-0,09749821;0,002599748;0
GART;CCDC42;0,097481991;0,002604061;0
GART;PEX16;0,097409571;0,002623402;0
GART;GPR101;-0,097394764;0,002627372;0
GART;SF3B2;-0,097393763;0,002627641;0
GART;TCEANC2;-0,097376303;0,00263233;0
GART;OGFOD3;0,097361625;0,002636278;0
GART;ZNF512;-0,097350415;0,002639297;0
GART;CT62;-0,09734209;0,002641541;0
GART;TFCP2L1;-0,097337963;0,002642654;0
GART;SH3GLB1;0,097329427;0,002644958;0
GART;DNAH5;-0,097304617;0,002651663;0
GART;CCDC181;-0,097267684;0,002661675;0
GART;THAP8;0,097258464;0,002664179;0
GART;CCDC81;-0,097246556;0,002667417;0
GART;TEX261;-0,097230618;0,002671756;0
GART;TYW3;-0,097224774;0,002673349;0
GART;FGL2;-0,097218616;0,002675028;0
GART;CYB561D1;-0,09718452;0,002684344;0
GART;NAA80;-0,097182272;0,002684959;0
GART;FBXL22;0,097170014;0,002688316;0
GART;IFT80;-0,097156387;0,002692052;0
GART;NPHP1;-0,097135736;0,002697723;0
GART;ALX3;-0,097122778;0,002701287;0
GART;TTN;-0,097119968;0,002702061;0
GART;TAOK2;0,097102537;0,002706863;0
GART;GINS3;-0,097085214;0,002711643;0
GART;OR5C1;0,097084467;0,00271185;0
GART;KLHL11;-0,097049882;0,002721417;0
GART;VPS25;-0,097040281;0,002724079;0
GART;ATN1;-0,096974189;0,002742465;0
GART;OTUD4;-0,096960309;0,00274634;0
GART;CYP4A11;-0,096944871;0,002750656;0
GART;HRH4;-0,096938826;0,002752348;0
GART;AMDHD1;-0,096932676;0,002754071;0
GART;BTN1A1;-0,096932538;0,002754109;0
GART;MYL6B;-0,09692374;0,002756575;0
GART;ARRDC5;0,096910464;0,002760299;0
GART;RTL9;-0,096898625;0,002763624;0
GART;TACSTD2;-0,09684412;0,002778979;0
GART;TUBA4A;-0,096838654;0,002780523;0
GART;IFITM10;0,096824556;0,002784509;0
GART;CCR5;-0,096797382;0,002792207;0
GART;DMAP1;0,096788427;0,002794748;0
GART;MAD2L1;0,096755571;0,00280409;0
GART;SRSF9;-0,096746063;0,002806798;0
GART;TM2D3;-0,096731745;0,002810882;0
GART;GPR171;-0,096715675;0,002815471;0
GART;AMER3;-0,096692783;0,002822021;0
GART;CCDC102A;-0,096687485;0,002823538;0
GART;TACC3;-0,096686799;0,002823735;0
GART;IPO11;0,09665031;0,002834209;0
GART;EIF2B1;0,09663663;0,002838145;0
GART;NAE1;0,096628149;0,002840588;0
GART;PNMA3;0,0966244;0,002841668;0
GART;H3C11;0,096597463;0,002849442;0
GART;ELMO1;0,096591528;0,002851157;0
GART;OR2AG1;0,096589211;0,002851827;0
GART;PHGDH;-0,09657161;0,002856921;0
GART;RCC1;0,096541466;0,002865664;0
GART;FTO;0,096534712;0,002867626;0
GART;ZNF547;0,096528732;0,002869365;0
GART;PSMD1;-0,096526909;0,002869895;0
GART;PUM2;-0,096509192;0,002875052;0
GART;FOXF2;-0,096502857;0,002876898;0
GART;STAB1;-0,09649716;0,002878559;0
GART;COMP;0,096467523;0,002887214;0
GART;PFKFB2;-0,096454318;0,002891078;0
GART;BTBD2;0,096449804;0,0028924;0
GART;HRAS;-0,096448789;0,002892697;0
GART;EFNB3;0,096442435;0,002894559;0
GART;ENKD1;-0,09640504;0,002905539;0
GART;CEP131;-0,096401837;0,002906481;0
GART;SMARCD3;0,096383872;0,002911771;0
GART;KMT5B;-0,096352559;0,002921012;0
GART;NUDCD2;-0,09633197;0,002927103;0
GART;COX6A1;0,096308439;0,002934079;0
GART;PSMB1;-0,096300671;0,002936385;0
GART;HOXB5;-0,096278777;0,002942893;0
GART;PTGER2;-0,096266043;0,002946685;0
GART;HERPUD1;0,096265006;0,002946994;0
GART;GOSR2;-0,096249361;0,002951658;0
GART;KLK1;0,0962298;0,0029575;0
GART;MGAT4D;-0,096226298;0,002958547;0
GART;ZNF346;-0,096213971;0,002962235;0
GART;HOXA3;-0,096210133;0,002963384;0
GART;ELL;0,096199903;0,002966449;0
GART;PLSCR1;-0,096178825;0,002972773;0
GART;SNX24;-0,096152533;0,002980679;0
GART;ABLIM2;-0,096130576;0,002987296;0
GART;PKIB;-0,09611368;0,002992396;0
GART;SCG3;0,096058882;0,003008994;0
GART;TFG;0,09605204;0,003011072;0
GART;SH2D4A;0,096014937;0,003022365;0
GART;SNX29;0,096007831;0,003024532;0
GART;ETNPPL;-0,096005298;0,003025305;0
GART;OR2D3;0,096001321;0,003026519;0
GART;PHKB;-0,09598433;0,00303171;0
GART;MED14;-0,095968071;0,003036684;0
GART;PTGES3L;-0,095954038;0,003040984;0
GART;C3orf18;-0,095951169;0,003041864;0
GART;MICALL1;-0,095945827;0,003043503;0
GART;GNG7;0,095931487;0,003047905;0
GART;SLFN5;0,095910598;0,003054329;0
GART;XKRX;-0,095904675;0,003056153;0
GART;PMP22;-0,095898885;0,003057936;0
GART;STIP1;0,095895915;0,003058852;0
GART;SEPTIN2;-0,095891859;0,003060102;0
GART;BPIFA2;0,095891792;0,003060123;0
GART;IL18RAP;-0,095887065;0,003061581;0
GART;TAF7L;-0,095884203;0,003062464;0
GART;HEY2;-0,095872352;0,003066123;0
GART;LY6H;0,095850824;0,003072779;0
GART;ADGRB2;0,095846381;0,003074154;0
GART;CSHL1;-0,095812267;0,003084734;0
GART;TBKBP1;-0,095795537;0,003089934;0
GART;PRPF3;-0,095780729;0,003094544;0
GART;ADGRL3;-0,095776875;0,003095744;0
GART;CHST10;-0,095770461;0,003097744;0
GART;CYB561D2;-0,095755314;0,00310247;0
GART;PDZD4;-0,095725767;0,003111708;0
GART;LRIG2;-0,095724598;0,003112074;0
GART;VWA2;-0,095685559;0,003124319;0
GART;HCN1;-0,095683227;0,003125052;0
GART;RPL22;0,095682235;0,003125364;0
GART;ZBTB6;-0,095677366;0,003126895;0
GART;GNG13;-0,09567392;0,003127978;0
GART;CTSO;-0,095640604;0,003138475;0
GART;SLC38A5;0,095631686;0,003141289;0
GART;BMP8A;0,09561855;0,00314544;0
GART;ZNF667;0,095610614;0,00314795;0
GART;CCDC86;-0,095596022;0,00315257;0
GART;RCOR2;-0,095593562;0,003153349;0
GART;TMEM251;0,095515736;0,0031781;0
GART;AGXT;-0,09551102;0,003179605;0
GART;PLEKHM1;-0,095507628;0,003180688;0
GART;NOL8;-0,095495777;0,003184475;0
GART;PNMA2;0,095483271;0,003188476;0
GART;BEX5;-0,095480479;0,00318937;0
GART;SLC30A7;-0,095477871;0,003190205;0
GART;KCNE2;0,095473964;0,003191456;0
GART;KDM6B;0,095456847;0,003196945;0
GART;RTRAF;0,095447957;0,003199798;0
GART;MBD2;0,095443712;0,003201162;0
GART;ZCCHC13;-0,09544237;0,003201593;0
GART;H3C6;-0,095423832;0,003207554;0
GART;UBE2B;-0,095407604;0,003212781;0
GART;GAD1;-0,095400234;0,003215157;0
GART;DDX43;-0,095395048;0,00321683;0
GART;TOM1L2;0,095392428;0,003217676;0
GART;MPV17L2;0,095383319;0,003220617;0
GART;PIP5K1B;0,095377637;0,003222453;0
GART;ME1;-0,095272937;0,003256454;0
GART;HHIPL2;-0,09527241;0,003256626;0
GART;TRPT1;-0,095270117;0,003257374;0
GART;ZNF654;-0,095268024;0,003258058;0
GART;ZNF134;0,095267907;0,003258096;0
GART;TGOLN2;-0,095262012;0,003260021;0
GART;DDRGK1;-0,095245569;0,003265395;0
GART;KRT77;-0,095244831;0,003265637;0
GART;YPEL4;-0,095213553;0,003275884;0
GART;FSBP;0,095210576;0,00327686;0
GART;COL1A1;0,095191201;0,003283224;0
GART;AADAC;0,095186231;0,003284858;0
GART;CMTM6;0,095185873;0,003284976;0
GART;CRISP2;-0,095182722;0,003286013;0
GART;VWA3B;-0,095173128;0,00328917;0
GART;GNA15;0,095158343;0,003294042;0
GART;ASAH2;-0,095155496;0,003294981;0
GART;LRRC14;0,095150376;0,00329667;0
GART;PRC1;0,095147548;0,003297603;0
GART;ALKBH3;-0,095140167;0,00330004;0
GART;WNT10B;-0,095135899;0,00330145;0
GART;OR10P1;-0,0951338;0,003302144;0
GART;CLHC1;-0,095128898;0,003303764;0
GART;ANXA9;-0,095118303;0,003307269;0
GART;FAM218A;0,095095204;0,003314921;0
GART;KRT74;-0,095059554;0,003326762;0
GART;GNAT1;-0,095033211;0,003335537;0
GART;PPP1R11;-0,095023234;0,003338866;0
GART;CASTOR2;0,094976306;0,003354564;0
GART;DEFA6;0,094970161;0,003356625;0
GART;CLIC3;0,094970006;0,003356677;0
GART;SPINK2;0,094945818;0,003364799;0
GART;LGI3;0,094940588;0,003366557;0
GART;IMPACT;-0,094928378;0,003370666;0
GART;LRTM2;0,094920611;0,003373282;0
GART;PARVG;0,094910435;0,003376712;0
GART;SLC51A;-0,094898222;0,003380833;0
GART;NIPSNAP3A;-0,094888518;0,003384111;0
GART;STN1;0,094843;0,003399524;0
GART;LCN15;-0,094842763;0,003399604;0
GART;HNRNPLL;-0,094823918;0,003406004;0
GART;SOX14;-0,094821699;0,003406758;0
GART;ZNF256;0,09480613;0,003412055;0
GART;HSD3B1;-0,094805266;0,003412349;0
GART;RBM17;-0,094793248;0,003416443;0
GART;IFNAR2;0,094790547;0,003417364;0
GART;HELB;-0,094789317;0,003417783;0
GART;GALM;-0,094789038;0,003417879;0
GART;OR52N4;0,094774253;0,003422923;0
GART;CARMIL3;-0,094762904;0,0034268;0
GART;MMP21;-0,094753504;0,003430014;0
GART;TNFRSF14;-0,09475139;0,003430737;0
GART;ALDH7A1;-0,094747647;0,003432018;0
GART;RPL21;0,094746371;0,003432455;0
GART;PABPC1L;-0,094744776;0,003433001;0
GART;MIPEP;0,09474294;0,00343363;0
GART;CPSF4;0,09470799;0,003445616;0
GART;USP48;0,094690271;0,003451707;0
GART;ENOX1;-0,094688235;0,003452407;0
GART;CXADR;0,094687142;0,003452784;0
GART;ATF5;0,094687093;0,0034528;0
GART;COPS7B;0,094659674;0,003462248;0
GART;SPSB2;0,094632116;0,003471767;0
GART;SAFB;0,094626662;0,003473654;0
GART;C15orf40;-0,094624588;0,003474372;0
GART;ALDH6A1;-0,094615211;0,003477619;0
GART;KIAA0319L;-0,094610722;0,003479174;0
GART;CIBAR2;-0,094592409;0,003485525;0
GART;AADACL3;-0,094590214;0,003486287;0
GART;KCNIP2;-0,094589102;0,003486673;0
GART;HELQ;-0,094575476;0,003491407;0
GART;GPATCH8;0,094572297;0,003492513;0
GART;AIMP2;-0,094568019;0,003494;0
GART;SLC28A1;0,094567389;0,003494219;0
GART;MUL1;0,094560116;0,00349675;0
GART;PRDM14;-0,094555618;0,003498317;0
GART;CSTF1;0,094519535;0,003510903;0
GART;CDK15;-0,094505742;0,003515726;0
GART;SLC16A10;-0,094500046;0,003517719;0
GART;TBCD;0,094497449;0,003518628;0
GART;PSG2;0,094490462;0,003521075;0
GART;YIF1B;0,094481596;0,003524182;0
GART;ZWINT;0,094467547;0,003529111;0
GART;BACE2;0,094465747;0,003529742;0
GART;RBMX;-0,094431557;0,003541765;0
GART;SFXN3;0,094425032;0,003544064;0
GART;GOLGA7B;-0,094404515;0,003551301;0
GART;ARMH3;0,094373948;0,003562107;0
GART;GJB3;-0,094372586;0,00356259;0
GART;MMUT;-0,094328889;0,003578092;0
GART;JHY;-0,094307515;0,003585697;0
GART;CACNB1;-0,094302289;0,003587559;0
GART;PCSK7;-0,094283721;0,00359418;0
GART;RPL7;0,094280825;0,003595214;0
GART;ANLN;-0,094268817;0,003599503;0
GART;CFDP1;-0,094254723;0,003604544;0
GART;ZNF471;0,094240791;0,003609533;0
GART;PET100;0,094233811;0,003612034;0
GART;KIF2A;0,094198378;0,003624758;0
GART;REEP2;-0,09419106;0,003627391;0
GART;OR7A17;0,094190291;0,003627668;0
GART;SMARCC1;0,094182841;0,00363035;0
GART;THNSL2;-0,094128254;0,00365006;0
GART;TMCO6;-0,094126991;0,003650517;0
GART;ALDH8A1;-0,094124996;0,003651239;0
GART;PGLYRP1;-0,09412276;0,003652049;0
GART;KTN1;0,094105864;0,003658172;0
GART;GLYAT;-0,094100712;0,003660041;0
GART;CLDN8;0,094094676;0,003662232;0
GART;STPG1;-0,094054837;0,003676721;0
GART;RERG;-0,094037177;0,003683161;0
GART;KCNG4;-0,094028195;0,00368644;0
GART;SNX15;-0,094027831;0,003686573;0
GART;FTSJ1;0,094016408;0,003690747;0
GART;SMAGP;-0,094008868;0,003693505;0
GART;OR4B1;-0,094005557;0,003694717;0
GART;C1GALT1C1;0,093988127;0,003701101;0
GART;KCNQ5;0,093987554;0,003701311;0
GART;JMJD8;0,093986316;0,003701764;0
GART;ZNF700;0,093984972;0,003702257;0
GART;MRGPRX1;-0,093960437;0,003711263;0
GART;PRPF40A;-0,09395809;0,003712125;0
GART;PON1;-0,093942775;0,003717758;0
GART;PHYKPL;-0,093938335;0,003719392;0
GART;STIMATE;-0,093934191;0,003720918;0
GART;PRDM11;-0,093920899;0,003725817;0
GART;ARHGAP29;-0,09391687;0,003727303;0
GART;IL4;-0,093905787;0,003731394;0
GART;CALML3;0,093905072;0,003731658;0
GART;LCN12;0,093883891;0,003739487;0
GART;COMMD10;-0,093875944;0,003742429;0
GART;EGR1;0,093832896;0,003758398;0
GART;STX12;-0,093830029;0,003759464;0
GART;RILPL1;-0,093787367;0,003775355;0
GART;IL10RB;0,093781408;0,00377758;0
GART;SEPTIN10;0,093777782;0,003778934;0
GART;TRMT61B;-0,093757595;0,003786482;0
GART;CARS1;0,093725707;0,003798432;0
GART;TMEM222;0,093722026;0,003799813;0
GART;BLCAP;-0,093712459;0,003803407;0
GART;PINK1;-0,093700044;0,003808073;0
GART;CILP2;0,093686361;0,003813224;0
GART;DNAAF9;-0,093685861;0,003813412;0
GART;MAGED2;0,093679922;0,003815649;0
GART;LIN54;-0,093675944;0,003817149;0
GART;WDR55;0,093674935;0,003817529;0
GART;IL16;0,093663939;0,003821676;0
GART;SYCP3;-0,093660982;0,003822793;0
GART;OR2B6;-0,093652287;0,003826076;0
GART;CAPN15;0,093651706;0,003826295;0
GART;NUCKS1;0,093637418;0,003831696;0
GART;NGF;-0,093636279;0,003832127;0
GART;RYR1;-0,09363033;0,003834378;0
GART;RPS21;-0,093625322;0,003836274;0
GART;NPRL2;0,093625042;0,00383638;0
GART;PSMD11;-0,093623209;0,003837075;0
GART;TOX2;0,093621942;0,003837555;0
GART;CPN1;0,09358474;0,00385167;0
GART;DIMT1;0,093575179;0,003855305;0
GART;TRIM50;-0,093571576;0,003856676;0
GART;SF3A3;-0,093570704;0,003857007;0
GART;RGS20;0,093543518;0,003867365;0
GART;CEP70;-0,093517059;0,00387747;0
GART;PHF3;-0,093504279;0,003882359;0
GART;NMD3;0,093503435;0,003882682;0
GART;BLK;0,093499445;0,00388421;0
GART;TAS2R1;-0,093481482;0,003891095;0
GART;FXYD5;-0,093435348;0,003908827;0
GART;HAUS4;-0,093428851;0,00391133;0
GART;CXCL14;-0,093412887;0,003917487;0
GART;GLI2;-0,093412299;0,003917714;0
GART;BRCA2;-0,093371525;0,00393348;0
GART;FAXDC2;0,093360082;0,003937915;0
GART;ASB12;-0,093332284;0,003948707;0
GART;USP44;-0,093304686;0,003959448;0
GART;CELSR3;-0,093294901;0,003963263;0
GART;TLNRD1;0,093287549;0,003966131;0
GART;LITAF;0,093276825;0,003970319;0
GART;TMEM233;-0,093272728;0,003971919;0
GART;DNAJC22;-0,093259057;0,003977265;0
GART;XPO7;0,093245731;0,003982482;0
GART;ADIRF;-0,093235045;0,003986671;0
GART;ESYT2;0,093222244;0,003991693;0
GART;CD101;-0,093203148;0,003999195;0
GART;ZNF433;0,093201323;0,003999913;0
GART;OR7E24;-0,093196316;0,004001883;0
GART;PON2;-0,093188365;0,004005012;0
GART;SZT2;-0,093146061;0,004021701;0
GART;FZD6;0,09311305;0,004034767;0
GART;ZFYVE26;-0,093098507;0,004040535;0
GART;HSPD1;0,093068362;0,004052516;0
GART;CCNT1;0,093058235;0,004056548;0
GART;CYP26A1;-0,093050132;0,004059778;0
GART;COX7A1;0,093013855;0,004074261;0
GART;POTEM;0,093003186;0,00407853;0
GART;POLR3H;0,09299327;0,004082501;0
GART;RTF2;0,092979134;0,004088168;0
GART;NRP1;0,092937663;0,004104835;0
GART;DZANK1;0,092935591;0,004105669;0
GART;TMBIM6;-0,092926801;0,004109211;0
GART;SBNO1;-0,092924709;0,004110054;0
GART;PTP4A1;0,092920976;0,004111559;0
GART;TIA1;-0,092907784;0,004116881;0
GART;GAS1;-0,092895433;0,00412187;0
GART;SNRNP35;0,092883207;0,004126814;0
GART;PIBF1;-0,092878415;0,004128753;0
GART;AAAS;-0,092877022;0,004129317;0
GART;SEM1;-0,092869588;0,004132327;0
GART;NRF1;0,092867358;0,004133231;0
GART;MED4;0,092853548;0,004138829;0
GART;CDH11;-0,092853202;0,004138969;0
GART;TRPC1;-0,092832228;0,004147486;0
GART;ANKRD46;0,09280931;0,00415681;0
GART;AKT1S1;0,092784239;0,004167031;0
GART;ETS2;0,092781727;0,004168056;0
GART;ASB10;-0,092778074;0,004169548;0
GART;RAB3B;-0,092759113;0,004177297;0
GART;PPP2R3A;-0,092757346;0,00417802;0
GART;GAGE10;0,092736743;0,004186457;0
GART;AIFM3;-0,092735414;0,004187002;0
GART;FAS;-0,092732878;0,004188042;0
GART;CLASRP;0,092724788;0,00419136;0
GART;ANKRD39;-0,09271991;0,004193362;0
GART;FAM114A1;0,092703012;0,004200303;0
GART;NLRP8;0,092651549;0,004221508;0
GART;FEN1;0,092647873;0,004223027;0
GART;NRM;-0,092640532;0,004226061;0
GART;RPUSD3;0,09263301;0,004229171;0
GART;ACIN1;0,092608292;0,004239407;0
GART;TMEM106C;-0,09259778;0,004243767;0
GART;CISD3;-0,092594304;0,00424521;0
GART;NEMP1;-0,092590925;0,004246612;0
GART;CTDSP2;-0,092586245;0,004248556;0
GART;HS1BP3;-0,092572942;0,004254085;0
GART;MAP3K13;-0,092568234;0,004256043;0
GART;PRMT8;0,092553341;0,004262243;0
GART;DZIP1;0,092534444;0,004270122;0
GART;PKMYT1;0,092472669;0,004295971;0
GART;OCEL1;0,092462269;0,004300336;0
GART;TUT7;-0,092453778;0,004303904;0
GART;RTP3;-0,092447491;0,004306547;0
GART;EFCAB3;-0,092441361;0,004309125;0
GART;BIRC6;-0,092424949;0,004316035;0
GART;STUB1;-0,092421803;0,004317361;0
GART;PIK3R1;0,092421248;0,004317595;0
GART;AHR;0,092406589;0,004323777;0
GART;MARCKSL1;-0,092388656;0,004331351;0
GART;EMID1;-0,092343583;0,004350442;0
GART;SUDS3;0,092328773;0,004356731;0
GART;OLA1;0,092314464;0,004362815;0
GART;PSMB8;0,092312336;0,004363721;0
GART;EBNA1BP2;-0,092305315;0,00436671;0
GART;NBEAL2;0,092301164;0,004368477;0
GART;PDE6C;-0,092233701;0,004397301;0
GART;PIM3;0,092214356;0,004405598;0
GART;ELOVL5;0,092196055;0,00441346;0
GART;LGALS16;0,092190715;0,004415756;0
GART;TRIM26;-0,092183116;0,004419026;0
GART;LYG2;-0,092160022;0,004428977;0
GART;CDC25C;-0,09214874;0,004433845;0
GART;EGLN1;-0,092135759;0,004439453;0
GART;ETV1;0,092129379;0,004442211;0
GART;PRLR;-0,092129085;0,004442338;0
GART;CCR3;-0,092113856;0,004448929;0
GART;ATRN;-0,09208786;0,0044602;0
GART;APOA4;0,092087317;0,004460436;0
GART;KCNG1;-0,092020022;0,004489734;0
GART;ZNF429;0,092000824;0,004498124;0
GART;DDX24;-0,091964981;0,004513827;0
GART;TANK;-0,09196126;0,00451546;0
GART;MECR;0,091943561;0,004523234;0
GART;BAK1;-0,091941619;0,004524088;0
GART;FUT3;0,091935591;0,004526739;0
GART;ELF5;-0,091923266;0,004532164;0
GART;RHOH;0,091904357;0,004540498;0
GART;ZBTB11;0,091895035;0,004544612;0
GART;CTSL;0,091884017;0,004549479;0
GART;THOC7;0,091881646;0,004550527;0
GART;NAP1L3;-0,091856589;0,004561614;0
GART;SLC26A1;0,091829493;0,004573631;0
GART;PCYT1B;-0,091825771;0,004575284;0
GART;CHRNA2;0,091823732;0,00457619;0
GART;MAPKAPK2;0,091812487;0,004581189;0
GART;ITFG2;-0,091807182;0,004583548;0
GART;NUDCD1;0,09180137;0,004586135;0
GART;HPGD;0,091779081;0,004596066;0
GART;GDF9;-0,091763502;0,004603019;0
GART;ZNF808;0,091755391;0,004606643;0
GART;SNCB;0,091753897;0,004607311;0
GART;SERPINB10;-0,091752723;0,004607835;0
GART;ZNF787;0,091741011;0,004613074;0
GART;KANK2;0,091739455;0,00461377;0
GART;GPATCH2;-0,091733812;0,004616296;0
GART;HMHB1;-0,091731563;0,004617303;0
GART;ANKIB1;-0,091727325;0,004619202;0
GART;PAFAH1B1;-0,091703767;0,004629768;0
GART;TMEM182;-0,091687615;0,004637024;0
GART;SNRPA1;-0,091680772;0,004640102;0
GART;RPL9;-0,091665173;0,004647124;0
GART;ZNF837;0,0916411;0,00465798;0
GART;RFX8;-0,091619349;0,004667809;0
GART;TBC1D17;0,091604632;0,004674469;0
GART;CLTC;0,091593387;0,004679564;0
GART;ZNF518B;0,091561949;0,004693836;0
GART;CEP85L;-0,091545388;0,004701369;0
GART;BABAM1;0,091519658;0,004713095;0
GART;ERMAP;-0,091516634;0,004714476;0
GART;NOS1AP;-0,091510119;0,00471745;0
GART;GTF3A;-0,09150582;0,004719413;0
GART;POLL;-0,09149757;0,004723183;0
GART;CADM4;0,091496171;0,004723823;0
GART;EVC2;0,091492988;0,004725278;0
GART;CETN1;0,091473488;0,004734203;0
GART;RPL26;0,09146215;0,0047394;0
GART;BRME1;0,091457086;0,004741723;0
GART;FGGY;-0,091452595;0,004743783;0
GART;PLCG2;0,091449812;0,004745061;0
GART;TRAPPC13;-0,091443316;0,004748044;0
GART;ZNF444;0,091434125;0,004752267;0
GART;KRT35;0,091389033;0,004773036;0
GART;ZNF492;0,091385787;0,004774534;0
GART;GNAZ;0,091385185;0,004774812;0
GART;TMEM145;0,091361091;0,004785947;0
GART;SERPINB6;-0,091358185;0,004787292;0
GART;VIT;-0,09133336;0,004798791;0
GART;CHMP2A;-0,09132932;0,004800665;0
GART;CNOT10;0,091327069;0,00480171;0
GART;KLHL8;0,091323468;0,004803381;0
GART;ZIM3;0,091321541;0,004804275;0
GART;CPZ;-0,091310164;0,00480956;0
GART;GABARAPL1;-0,091300207;0,004814189;0
GART;SLC16A11;-0,091290089;0,004818896;0
GART;C17orf75;-0,091283153;0,004822126;0
GART;NFATC1;0,091275845;0,004825531;0
GART;CTTNBP2NL;-0,09127167;0,004827478;0
GART;PEX14;0,091268563;0,004828926;0
GART;MEP1A;-0,091261186;0,004832368;0
GART;CYP4B1;-0,091219842;0,004851697;0
GART;LRRC1;-0,091197917;0,004861976;0
GART;PPM1B;-0,091195851;0,004862945;0
GART;WASHC5;0,091176823;0,004871884;0
GART;LRFN4;-0,091168974;0,004875575;0
GART;EEF1AKMT3;-0,091163386;0,004878204;0
GART;C6orf141;-0,091122776;0,004897352;0
